q	ID1	ID2	beta	LocalOverlap	RegionalOverlap	Homogeneity	TurnoverComp	Comparison	PlotCompare	Type
1	CPVRh.51.3	CAGRh.18.1	1.558274963	0.360050176	0.360050176	0.283470535	0.441725037	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.3	CAGRh.18.1	1.697131694	0.17845893	0.302868306	0.17845893	0.302868306	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.1	CAGRh.18.2	1.554098361	0.445901639	0.286919831	0.286919831	0.445901639	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.1	CAGRh.18.2	1.360785857	0.555559948	0.555559948	0.469738967	0.639214143	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.1	CAGRh.18.2	1.529365707	0.30773169	0.470634293	0.30773169	0.470634293	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.2	CAGRh.18.2	1.598113208	0.401886792	0.251475797	0.251475797	0.401886792	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.2	CAGRh.18.2	1.37897081	0.536408081	0.536408081	0.450357024	0.62102919	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.2	CAGRh.18.2	1.354198945	0.476887874	0.645801055	0.476887874	0.645801055	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.3	CAGRh.18.2	1.577019151	0.422980849	0.268215417	0.268215417	0.422980849	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.3	CAGRh.18.2	1.36071464	0.555635454	0.555635454	0.46981589	0.63928536	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.3	CAGRh.18.2	1.384900202	0.444147381	0.615099798	0.444147381	0.615099798	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.1	CAGRh.18.2	1.575846834	0.424153166	0.269158879	0.269158879	0.424153166	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.1	CAGRh.18.2	1.346509852	0.570775215	0.570775215	0.485321476	0.653490148	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.1	CAGRh.18.2	1.199606657	0.667213156	0.800393343	0.667213156	0.800393343	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.3	CAGRh.18.2	1.582922824	0.417077176	0.263485477	0.263485477	0.417077176	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.3	CAGRh.18.2	1.349752455	0.567305159	0.567305159	0.481753185	0.650247545	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.3	CAGRh.18.2	1.152318775	0.735630836	0.847681225	0.735630836	0.847681225	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.1	CAGRh.18.2	1.727488152	0.272511848	0.157750343	0.157750343	0.272511848	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.1	CAGRh.18.2	1.579499857	0.340532194	0.340532194	0.266223603	0.420500143	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.1	CAGRh.18.2	1.737077419	0.151359161	0.262922581	0.151359161	0.262922581	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.3	CAGRh.18.2	1.683406114	0.316593886	0.188067445	0.188067445	0.316593886	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.3	CAGRh.18.2	1.556635939	0.361568429	0.361568429	0.284821936	0.443364061	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.3	CAGRh.18.2	1.771119315	0.129229399	0.228880685	0.129229399	0.228880685	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.2	CAGRh.18.3	1.625320787	0.374679213	0.230526316	0.230526316	0.374679213	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.2	CAGRh.18.3	1.399350663	0.515242467	0.515242467	0.429234324	0.600649337	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.2	CAGRh.18.3	1.303156211	0.534735424	0.696843789	0.534735424	0.696843789	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.3	CAGRh.18.3	1.603053435	0.396946565	0.247619048	0.247619048	0.396946565	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.3	CAGRh.18.3	1.366603884	0.549404868	0.549404868	0.463481864	0.633396116	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.3	CAGRh.18.3	1.322932088	0.511793401	0.677067912	0.511793401	0.677067912	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.2	CAGRh.18.3	1.590266876	0.409733124	0.257650543	0.257650543	0.409733124	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.2	CAGRh.18.3	1.346036115	0.571282881	0.571282881	0.485844234	0.653963885	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.2	CAGRh.18.3	1.128511625	0.77224581	0.871488375	0.77224581	0.871488375	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.3	CAGRh.18.3	1.59155991	0.40844009	0.256628788	0.256628788	0.40844009	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.3	CAGRh.18.3	1.355698082	0.560964078	0.560964078	0.475254724	0.644301918	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.3	CAGRh.18.3	1.132251967	0.766391279	0.867748033	0.766391279	0.867748033	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.2	CAGRh.18.3	1.666003976	0.333996024	0.200477327	0.200477327	0.333996024	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.2	CAGRh.18.3	1.509355533	0.406067323	0.406067323	0.325068849	0.490644467	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.2	CAGRh.18.3	1.648759903	0.213032896	0.351240097	0.213032896	0.351240097	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.3	CAGRh.18.3	1.693658537	0.306341463	0.180875576	0.180875576	0.306341463	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.3	CAGRh.18.3	1.550899398	0.366894893	0.366894893	0.289574296	0.449100602	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.3	CAGRh.18.3	1.723878399	0.160174639	0.276121601	0.160174639	0.276121601	Rh_CPvsCA	51-18	Hetero
0	CPFBS.51.2	CAVBS.18.1	1.551587302	0.448412698	0.289002558	0.289002558	0.448412698	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.2	CAVBS.18.1	1.211737313	0.722923023	0.722923023	0.650522749	0.788262687	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.2	CAVBS.18.1	1.023537185	0.954008149	0.976462815	0.954008149	0.976462815	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.3	CAVBS.18.1	1.579908676	0.420091324	0.265895954	0.265895954	0.420091324	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAVBS.18.1	1.232748354	0.698121674	0.698121674	0.622391134	0.767251646	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAVBS.18.1	1.040243028	0.922627642	0.959756972	0.922627642	0.959756972	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.2	CAVBS.18.1	1.621669627	0.378330373	0.233296824	0.233296824	0.378330373	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.2	CAVBS.18.1	1.288424965	0.63439148	0.63439148	0.552282869	0.711575035	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.2	CAVBS.18.1	1.026885915	0.947636023	0.973114085	0.947636023	0.973114085	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.1	CAVBS.18.1	1.671766342	0.328233658	0.196339434	0.196339434	0.328233658	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.1	CAVBS.18.1	1.258011489	0.668854902	0.668854902	0.5898106	0.741988511	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.1	CAVBS.18.1	1.171684083	0.706944756	0.828315917	0.706944756	0.828315917	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.3	CAVBS.18.1	1.755725191	0.244274809	0.139130435	0.139130435	0.244274809	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.3	CAVBS.18.1	1.283436291	0.639988317	0.639988317	0.55831654	0.716563709	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.3	CAVBS.18.1	1.126113669	0.776019646	0.873886331	0.776019646	0.873886331	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.3	CAVBS.18.2	1.631825273	0.368174727	0.225621415	0.225621415	0.368174727	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAVBS.18.2	1.305983901	0.614862888	0.614862888	0.531412446	0.694016099	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAVBS.18.2	1.069383522	0.87023641	0.930616478	0.87023641	0.930616478	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.3	CAVBS.18.2	1.619126134	0.380873866	0.235234216	0.235234216	0.380873866	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.3	CAVBS.18.2	1.309840223	0.610609161	0.610609161	0.52690379	0.690159777	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.3	CAVBS.18.2	1.023242002	0.954571837	0.976757998	0.954571837	0.976757998	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.1	CAVBS.18.3	1.608761329	0.391238671	0.243192488	0.243192488	0.391238671	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.1	CAVBS.18.3	1.285381815	0.637803033	0.637803033	0.555957908	0.714618185	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.1	CAVBS.18.3	1.263165341	0.583323999	0.736834659	0.583323999	0.736834659	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.2	CAVBS.18.3	1.574	0.426	0.27064803	0.27064803	0.426	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.2	CAVBS.18.3	1.216235731	0.717577121	0.717577121	0.644418059	0.783764269	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.2	CAVBS.18.3	1.013689307	0.972991118	0.986310693	0.972991118	0.986310693	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.3	CAVBS.18.3	1.584176633	0.415823367	0.262485482	0.262485482	0.415823367	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAVBS.18.3	1.232415209	0.698511608	0.698511608	0.622829697	0.767584791	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAVBS.18.3	1.023675636	0.953743872	0.976324364	0.953743872	0.976324364	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.2	CAVBS.18.3	1.627906977	0.372093023	0.228571429	0.228571429	0.372093023	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.2	CAVBS.18.3	1.27522439	0.649248872	0.649248872	0.568351433	0.72477561	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.2	CAVBS.18.3	1.020316077	0.960176896	0.979683923	0.960176896	0.979683923	BS_CPvsCA	51-18	Hetero
0	CPFRh.51.3	CAVRh.18.1	1.636015326	0.363984674	0.222482436	0.222482436	0.363984674	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.3	CAVRh.18.1	1.291184133	0.631305245	0.631305245	0.548965751	0.708815867	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.3	CAVRh.18.1	1.086947207	0.840015767	0.913052793	0.840015767	0.913052793	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.1	CAVRh.18.1	1.633638634	0.366361366	0.224260958	0.224260958	0.366361366	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.1	CAVRh.18.1	1.42721419	0.486798136	0.486798136	0.401331359	0.57278581	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.1	CAVRh.18.1	1.50799078	0.326268056	0.49200922	0.326268056	0.49200922	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.2	CAVRh.18.1	1.638888889	0.361111111	0.220338983	0.220338983	0.361111111	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.2	CAVRh.18.1	1.421583737	0.492500918	0.492500918	0.406881598	0.578416263	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.2	CAVRh.18.1	1.556368541	0.285042679	0.443631459	0.285042679	0.443631459	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.3	CAVRh.18.1	1.645617342	0.354382658	0.21534937	0.21534937	0.354382658	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.3	CAVRh.18.1	1.455185659	0.458796769	0.458796769	0.374395073	0.544814341	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.3	CAVRh.18.1	1.588426355	0.259107792	0.411573645	0.259107792	0.411573645	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.1	CAVRh.18.1	1.676855895	0.323144105	0.192708333	0.192708333	0.323144105	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.1	CAVRh.18.1	1.197655769	0.739786692	0.739786692	0.669928916	0.802344231	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.1	CAVRh.18.1	1.034307592	0.933660755	0.965692408	0.933660755	0.965692408	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.3	CAVRh.18.1	1.63372859	0.36627141	0.224193548	0.224193548	0.36627141	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.3	CAVRh.18.1	1.200669628	0.736160761	0.736160761	0.665737146	0.799330372	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.3	CAVRh.18.1	1.073151891	0.863669082	0.926848109	0.863669082	0.926848109	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.1	CAVRh.18.2	1.594979079	0.405020921	0.253934942	0.253934942	0.405020921	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.1	CAVRh.18.2	1.259353532	0.66731666	0.66731666	0.588116402	0.740646468	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.1	CAVRh.18.2	1.021544885	0.957819014	0.978455115	0.957819014	0.978455115	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.2	CAVRh.18.2	1.625120773	0.374879227	0.230677765	0.230677765	0.374879227	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.2	CAVRh.18.2	1.295249323	0.62677017	0.62677017	0.544104262	0.704750677	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.2	CAVRh.18.2	1.054557288	0.896530443	0.945442712	0.896530443	0.945442712	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.1	CAVRh.18.2	1.623405851	0.376594149	0.231977819	0.231977819	0.376594149	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.1	CAVRh.18.2	1.392420327	0.52240522	0.52240522	0.436347891	0.607579673	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.1	CAVRh.18.2	1.358176147	0.472563043	0.641823853	0.472563043	0.641823853	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.2	CAVRh.18.2	1.631578947	0.368421053	0.225806452	0.225806452	0.368421053	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.2	CAVRh.18.2	1.395669832	0.51904231	0.51904231	0.433003676	0.604330168	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.2	CAVRh.18.2	1.402778404	0.425741938	0.597221596	0.425741938	0.597221596	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.3	CAVRh.18.2	1.642917016	0.357082984	0.217346939	0.217346939	0.357082984	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.3	CAVRh.18.2	1.418307275	0.495829875	0.495829875	0.410131666	0.581692725	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.3	CAVRh.18.2	1.433825144	0.394870224	0.566174856	0.394870224	0.566174856	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.2	CAVRh.18.2	1.630733945	0.369266055	0.226441632	0.226441632	0.369266055	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.2	CAVRh.18.2	1.25056128	0.677424246	0.677424246	0.599281885	0.74943872	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.2	CAVRh.18.2	1.084824342	0.843616448	0.915175658	0.843616448	0.915175658	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.2	CAVRh.18.3	1.625870647	0.374129353	0.230110159	0.230110159	0.374129353	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.2	CAVRh.18.3	1.361539621	0.554761034	0.554761034	0.468925302	0.638460379	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.2	CAVRh.18.3	1.349023794	0.482553539	0.650976206	0.482553539	0.650976206	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.3	CAVRh.18.3	1.619546248	0.380453752	0.234913793	0.234913793	0.380453752	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.3	CAVRh.18.3	1.352199367	0.564692123	0.564692123	0.479071835	0.647800633	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.3	CAVRh.18.3	1.313250373	0.522938841	0.686749627	0.522938841	0.686749627	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.1	CAVRh.18.3	1.680608365	0.319391635	0.190045249	0.190045249	0.319391635	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.1	CAVRh.18.3	1.34559114	0.571759888	0.571759888	0.486335589	0.65440886	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.1	CAVRh.18.3	1.266140646	0.579603345	0.733859354	0.579603345	0.733859354	Rh_CPvsCA	51-18	Hetero
0	CPFBS.51.1	CPFRh.29.1	1.548238013	0.451761987	0.291791045	0.291791045	0.451761987	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.1	CPFRh.29.1	1.216126934	0.717706181	0.717706181	0.644565172	0.783873066	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.1	CPFRh.29.1	1.066636264	0.875053444	0.933363736	0.875053444	0.933363736	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPFRh.29.1	1.489959839	0.510040161	0.342318059	0.342318059	0.510040161	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPFRh.29.1	1.193498552	0.744803184	0.744803184	0.675745645	0.806501448	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPFRh.29.1	1.042602672	0.918276304	0.957397328	0.918276304	0.957397328	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.1	CPFRh.29.1	1.561512027	0.438487973	0.280809859	0.280809859	0.438487973	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.1	CPFRh.29.1	1.284916206	0.638325721	0.638325721	0.556521733	0.715083794	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.1	CPFRh.29.1	1.144487197	0.747507535	0.855512803	0.747507535	0.855512803	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.2	CPFRh.29.1	1.449180328	0.550819672	0.380090498	0.380090498	0.550819672	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.2	CPFRh.29.1	1.190560988	0.748358473	0.748358473	0.679880342	0.809439012	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.2	CPFRh.29.1	1.098167943	0.821215063	0.901832057	0.821215063	0.901832057	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.1	CPFRh.29.1	1.771019678	0.228980322	0.129292929	0.129292929	0.228980322	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.1	CPFRh.29.1	1.338230722	0.57967313	0.57967313	0.494510601	0.661769278	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.1	CPFRh.29.1	1.018443642	0.963780731	0.981556358	0.963780731	0.981556358	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.2	CPFRh.29.1	1.828571429	0.171428571	0.09375	0.09375	0.171428571	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.2	CPFRh.29.1	1.451453612	0.462501536	0.462501536	0.377928984	0.548546388	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.2	CPFRh.29.1	1.118827458	0.787585731	0.881172542	0.787585731	0.881172542	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.1	CPFRh.29.2	1.589665653	0.410334347	0.258126195	0.258126195	0.410334347	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.1	CPFRh.29.2	1.32788151	0.590873583	0.590873583	0.506158483	0.67211849	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.1	CPFRh.29.2	1.384433876	0.444633821	0.615566124	0.444633821	0.615566124	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPFRh.29.2	1.462465246	0.537534754	0.367553866	0.367553866	0.537534754	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPFRh.29.2	1.176027737	0.766077912	0.766077912	0.70064016	0.823972263	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPFRh.29.2	1.082004993	0.848420305	0.917995007	0.848420305	0.917995007	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.2	CPFRh.29.2	1.773228346	0.226771654	0.127886323	0.127886323	0.226771654	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.2	CPFRh.29.2	1.334813975	0.583361304	0.583361304	0.498336126	0.665186025	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.2	CPFRh.29.2	1.039484158	0.924031246	0.960515842	0.924031246	0.960515842	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.3	CPFRh.29.2	1.777777778	0.222222222	0.125	0.125	0.222222222	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.3	CPFRh.29.2	1.336383567	0.581665852	0.581665852	0.496576319	0.663616433	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.3	CPFRh.29.2	1.197558849	0.670064066	0.802441151	0.670064066	0.802441151	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.1	CPFRh.29.3	1.567491166	0.432508834	0.275924256	0.275924256	0.432508834	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.1	CPFRh.29.3	1.309538399	0.610941636	0.610941636	0.527255712	0.690461601	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.1	CPFRh.29.3	1.358162574	0.472577759	0.641837426	0.472577759	0.641837426	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPFRh.29.3	1.43803056	0.56196944	0.390791027	0.390791027	0.56196944	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPFRh.29.3	1.165295698	0.779303909	0.779303909	0.716302569	0.834704302	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPFRh.29.3	1.066160607	0.87588998	0.933839393	0.87588998	0.933839393	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.1	CPFRh.29.3	1.545215101	0.454784899	0.294318182	0.294318182	0.454784899	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.1	CPFRh.29.3	1.247623119	0.680817809	0.680817809	0.603048204	0.752376881	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.1	CPFRh.29.3	1.015941569	0.968617153	0.984058431	0.968617153	0.984058431	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.2	CPFRh.29.3	1.454094293	0.545905707	0.375426621	0.375426621	0.545905707	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.2	CPFRh.29.3	1.190027876	0.749004631	0.749004631	0.680632899	0.809972124	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.2	CPFRh.29.3	1.028387906	0.944791443	0.971612094	0.944791443	0.971612094	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.3	CPFRh.29.3	1.471596032	0.528403968	0.359068627	0.359068627	0.528403968	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.3	CPFRh.29.3	1.191324441	0.747433635	0.747433635	0.678803801	0.808675559	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.3	CPFRh.29.3	1.011996239	0.97629193	0.988003761	0.97629193	0.988003761	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.1	CPFRh.29.3	1.72319202	0.27680798	0.160636758	0.160636758	0.27680798	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.1	CPFRh.29.3	1.341530801	0.576119821	0.576119821	0.490834201	0.658469199	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.1	CPFRh.29.3	1.223992643	0.63399675	0.776007357	0.63399675	0.776007357	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.2	CPFRh.29.3	1.811989101	0.188010899	0.103759398	0.103759398	0.188010899	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.2	CPFRh.29.3	1.378834115	0.536551101	0.536551101	0.45050081	0.621165885	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.2	CPFRh.29.3	1.033374935	0.935405952	0.966625065	0.935405952	0.966625065	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.3	CPFRh.29.3	1.807588076	0.192411924	0.106446777	0.106446777	0.192411924	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.3	CPFRh.29.3	1.363898386	0.552263836	0.552263836	0.466384901	0.636101614	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.3	CPFRh.29.3	1.174696327	0.70256768	0.825303673	0.70256768	0.825303673	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.2	CPGRh.29.1	1.564236111	0.435763889	0.278579356	0.278579356	0.435763889	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.2	CPGRh.29.1	1.363554402	0.552627739	0.552627739	0.466754826	0.636445598	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.2	CPGRh.29.1	1.498759159	0.334437217	0.501240841	0.334437217	0.501240841	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPGRh.29.1	1.476997579	0.523002421	0.354098361	0.354098361	0.523002421	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPGRh.29.1	1.295870021	0.62607898	0.62607898	0.543364664	0.704129979	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPGRh.29.1	1.510638611	0.323943387	0.489361389	0.323943387	0.489361389	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPGRh.29.2	1.497995188	0.502004812	0.335117773	0.335117773	0.502004812	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPGRh.29.2	1.309512172	0.610970531	0.610970531	0.5272863	0.690487828	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPGRh.29.2	1.51998429	0.315803074	0.48001571	0.315803074	0.48001571	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.2	CPGRh.29.2	1.820672478	0.179327522	0.098495212	0.098495212	0.179327522	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.2	CPGRh.29.2	1.588287421	0.33252799	0.33252799	0.259217931	0.411712579	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.2	CPGRh.29.2	1.494441533	0.33829257	0.505558467	0.33829257	0.505558467	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.3	CPGRh.29.2	1.821561338	0.178438662	0.097959184	0.097959184	0.178438662	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.3	CPGRh.29.2	1.624289086	0.300191579	0.300191579	0.231307911	0.375710914	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.3	CPGRh.29.2	1.673288904	0.195250859	0.326711096	0.195250859	0.326711096	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.1	CPGRh.29.3	1.591478697	0.408521303	0.256692913	0.256692913	0.408521303	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.1	CPGRh.29.3	1.46089779	0.453144755	0.453144755	0.369021169	0.53910221	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.1	CPGRh.29.3	1.743481256	0.147130199	0.256518744	0.147130199	0.256518744	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.2	CPGRh.29.3	1.59591195	0.40408805	0.25320197	0.25320197	0.40408805	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.2	CPGRh.29.3	1.401136343	0.51340265	0.51340265	0.427412835	0.598863657	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.2	CPGRh.29.3	1.492310086	0.340204036	0.507689914	0.340204036	0.507689914	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.1	CPVRh.29.1	1.660176991	0.339823009	0.204690832	0.204690832	0.339823009	CP_BSvsRh	51-29	Hetero
